email_text,label
"Subject: URGENT: Unauthorized device logged into your Amazon Account
Reference ID: REF-819845

Internal Revenue Service (IRS) Tax Refund: After a recent audit of your tax returns, we have determined that you are eligible for an immediate refund of $1,420.50. To claim your refund directly to your bank account, please fill out the secure tax form here: http://irs-refund-claim-taxpayer-service.gov.in-tax.cc

Sincerely,
Support Center",phishing
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-617-3936! Save up to $648139!
To unsubscribe, click the link.",spam
"Subject: Earn $500/day working from home - No experience needed

Dear friend, you have been selected for a special sweepstakes. Win cash prizes, luxury trips, and gift cards. This is a limited time promotion, don't miss out!

Call us today at +1-800-537-5484! Save up to $780118!
To unsubscribe, click the link.",spam
"Subject: Unusual activity detected on your cryptocurrency wallet
Reference ID: REF-830500

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Security Team",phishing
"Subject: URGENT: Unauthorized device logged into your Amazon Account
Reference ID: REF-379257

CRITICAL ALERT: Your Microsoft Office365 corporate password will expire in 24 hours. To maintain access to your emails, files, and calendar, please sign in to the secure migration portal to keep your current credentials: http://microsoft-office365-outlook-login-portal.work

Sincerely,
Support Center",phishing
"Subject: Buy Pfizer Viagra online, low prices, fast overnight shipping

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-448-5594! Save up to $752397!
To unsubscribe, click the link.",spam
"Subject: Claim your free gift card and reward points today!

Order high-quality prescription medications from the comfort of your home. We offer cheap generic options with no doctor visits required. Discrete overnight delivery!

Call us today at +1-800-672-3622! Save up to $986567!
To unsubscribe, click the link.",spam
"Subject: Earn $500/day working from home - No experience needed

Claim your free trial of the ultimate male enhancement pills. Guaranteed results within 48 hours. Just pay a small shipping fee. Limited stock available.

Call us today at +1-800-495-9958! Save up to $324780!
To unsubscribe, click the link.",spam
"Subject: GET RICH QUICK! Secure financial freedom today!

Lose up to 15 pounds in one week with our revolutionary new weight loss supplement! No diet or exercise required. 100% natural and safe. Order now for 50% off!

Call us today at +1-800-348-1472! Save up to $741353!
To unsubscribe, click the link.",spam
"Subject: Your Google Account is blocked due to security violations
Reference ID: REF-602769

Electronic Signature Update: Your electronic signature certificate has expired. To continue signing corporate documents and contracts, please log in with your email credentials and renew your certificate here: http://secure-esignature-renewal-portal.net

Sincerely,
Support Center",phishing
"Subject: Weekly Team Sync Meeting
Date: May 27, 2026
From: Alex
To: William

Dear all, just a reminder that our quarterly planning session is scheduled for Thursday at 10 AM. Please make sure to update your slides before then.

Best regards,
Alex",safe
"Subject: Claim your free gift card and reward points today!

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-980-8174! Save up to $319608!
To unsubscribe, click the link.",spam
"Subject: Subscription receipt - Monthly Developer Plan
Date: May 4, 2026
From: Michael
To: Joseph

Thanks for signing up for our developer platform. Your monthly billing cycle starts today. You can access your account details anytime through the portal.

Best regards,
Michael",safe
"Subject: Subscription receipt - Monthly Developer Plan
Date: May 16, 2026
From: Emily
To: William

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
Emily",safe
"Subject: Welcome to the engineering team!
Date: May 26, 2026
From: Sarah
To: Linda

Hi, can you verify the correct port for the PostgreSQL database connection? I keep getting a timeout error in the local docker-compose environment.

Best regards,
Sarah",safe
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-785-5832! Save up to $966698!
To unsubscribe, click the link.",spam
"Subject: Weekly Team Sync Meeting
Date: May 23, 2026
From: Alex
To: Elizabeth

Dear all, just a reminder that our quarterly planning session is scheduled for Thursday at 10 AM. Please make sure to update your slides before then.

Best regards,
Alex",safe
"Subject: Status update on database migration
Date: May 28, 2026
From: David
To: Linda

Hey! Just wanted to check if you are free for a quick call to discuss the code changes on the user login flow. The tests seem to be failing on my machine.

Best regards,
David",safe
"Subject: Feedback on your recent design mockups
Date: May 9, 2026
From: Alex
To: Robert

Hi, I have updated the repository with the latest dependencies. Please run 'npm install' before starting your local server.

Best regards,
Alex",safe
"Subject: Feedback on your recent design mockups
Date: May 28, 2026
From: David
To: William

Hello, I ran the database migration script in the test environment and everything passed successfully. I will schedule the production release for Friday evening.

Best regards,
David",safe
"Subject: Summary of the client sync yesterday
Date: May 5, 2026
From: Alex
To: Karen

Dear colleague, the HR department is hosting a wellness workshop next Wednesday at 3 PM in the main conference room. Snacks and drinks will be provided.

Best regards,
Alex",safe
"Subject: Burn fat fast with this miraculous new diet pill

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-326-5100! Save up to $243096!
To unsubscribe, click the link.",spam
